城市,行政区,供应公告标题,公告编号,公告类型,发布时间,网上创建时间,宗地编号：,宗地面积：,宗地坐落：,出让年限：,容积率：,建筑密度(%)：,绿化率(%)：,建筑限高(米)：,土地用途：,投资强度：,保证金：,起始价：,加价幅度：,挂牌开始时间：,挂牌截止时间：,提交书面申请地,缴纳竞买保证金截止时间,确认竞买资格时间,拍卖开始时间,拍卖挂牌进行地点,联系地址,联系人,联系电话,开户单位,开户银行,银行账号,内容链接,主键MD5,爬取时间
北京市,北京市本级,北京市国土资源局国有土地使用权招标出让公告(京土整储招（昌）告字[2010]153号),(京土整储招（昌）告字[2010]153号),招标,2010/11/26,2010/11/26,京土整储招（昌）[2010]153号,92414.411平方米,百关村科技园区昌平园东区三期联合储备开发项目0303-32-1地块普通商品住房项目,70年,等于1.5,,,,其他普通商品住房用地,,11000万元,,,,,北京市土地交易市场,,,,北京市土地交易市场,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=2d9145d4-7169-4643-9aa2-d9f515fbebc7&sitePath=,c6f0c025e3b7e25a5b215c4689af89c6,2020-04-24 10:38:38
北京市,北京市本级,北京市国土资源局国有土地使用权招标出让公告(京土整储招（昌）告字[2010]153号),(京土整储招（昌）告字[2010]153号),招标,2010/11/26,2010/11/26,京土整储招（昌）[2010]154号,196310.25平方米,百关村科技园区昌平园东区三期联合储备开发项目0303-41-1、0303-41-2地块普通商品住房项目,70年,等于1.2,,,,其他普通商品住房用地,,15000万元,,,,,北京市土地交易市场,,,,北京市土地交易市场,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=2d9145d4-7169-4643-9aa2-d9f515fbebc7&sitePath=,c6f0c025e3b7e25a5b215c4689af89c6,2020-04-24 10:38:38
北京市,北京市本级,北京市国土资源局国有土地使用权招标出让公告(京土整储招（昌）告字[2010]153号),(京土整储招（昌）告字[2010]153号),招标,2010/11/26,2010/11/26,京土整储招（昌）[2010]155号,116461平方米,百关村科技园区昌平园东区二期0303-55地块住宅混合公建用地（配建限价商品住房）,70年,等于2.2,,,,其他普通商品住房用地,,28500万元,,,,,北京市土地交易市场,,,,北京市土地交易市场,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=2d9145d4-7169-4643-9aa2-d9f515fbebc7&sitePath=,c6f0c025e3b7e25a5b215c4689af89c6,2020-04-24 10:38:38
北京市,北京市本级,北京市国土资源局国有土地使用权招标出让公告(京土整储招（丰）告字[2010]151号),(京土整储招（丰）告字[2010]151号),招标,2010/11/26,2010/11/26,京土整储招（房）[2010]152号,114920平方米,房山区长阳镇水碾屯村改造一期10-03-11、10-03-15、10-03-21项目用地（配建限价商品房）,70年,0.8-2,,,,其他普通商品住房用地,,14000万元,,备注：,,,北京市土地交易市场,,,,北京市土地交易市场,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=b632afe7-b2b3-4cc4-a0b3-b985dc5219fd&sitePath=,bf729bb73dd402de4ee582c7be05a53e,2020-04-24 10:38:41
北京市,北京市本级,北京市国土资源局国有土地使用权招标出让公告(京土整储招（丰）告字[2010]151号),(京土整储招（丰）告字[2010]151号),招标,2010/11/26,2010/11/26,京土整储招（丰）[2010]151号,350292平方米,丰台区王佐镇西王佐村住宅项目用地（配建定向安置房）,70年,0.6-1.3,,,,其他普通商品住房用地,,27000万元,,备注：,,,北京市土地交易市场,,,,北京市土地交易市场,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=b632afe7-b2b3-4cc4-a0b3-b985dc5219fd&sitePath=,bf729bb73dd402de4ee582c7be05a53e,2020-04-24 10:38:41
北京市,北京市本级,北京市国土资源局国有土地使用权挂牌出让公告(京土整储挂（海）告字[2010]150号),(京土整储挂（海）告字[2010]150号),挂牌,2010/11/26,2010/11/26,京土整储挂（海）[2010]150号,289663平方米,海淀区苏家坨镇旅游设施用地,40年,等于0.7,,,,其他商服用地,,9900万元,65945万元,400万元,2010年12月15土09时00分,2010年12月29土15时00分,北京市土地交易市场,2010年12月29土15时30分,2010年12月29土15时30分,,北京市土地交易市场,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=9c7a57d6-fb98-4831-8c21-f1bfb74e2977&sitePath=,6227effd8c1a6cdf68b069e126233e1f,2020-04-24 10:38:44
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝(挂)G2009-089号,33471.6平方米,宝坻区九园工业园,50年,≥0.8,,,,工业用地,,230万元,750万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝(挂)G2010-091号,13319.1平方米,宝坻区口东镇示范园区,50年,≥0.8,,,,工业用地,,100万元,290万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2009-050号,19969平方米,宝坻区新安镇产业功能区,50年,≥1,,,,工业用地,,130万元,420万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-089号,13286.4平方米,宝坻区口东镇示范园区,50年,≥0.8,,,,工业用地,,100万元,290万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-090号,9428.1平方米,宝坻区口东镇示范园区,50年,≥0.8,,,,工业用地,,100万元,210万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-092号,13241.3平方米,宝坻区口东镇示范园区,50年,≥0.8,,,,工业用地,,100万元,290万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-097号,70011平方米,宝坻区低碳工业园区,50年,≥1,,,,工业用地,,470万元,1550万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-127号,6668.1平方米,宝坻区经济开发区宝兴道南侧,50年,≥0.8,,,,工业用地,,100万元,160万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-130号,13590.3平方米,宝坻区经济开发区,50年,≥0.8,,,,工业用地,,100万元,310万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-133号,38458.3平方米,宝坻区口东镇示范园区,50年,≥1,,,,工业用地,,240万元,800万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-134号,39426.3平方米,宝坻区口东镇示范园区,50年,≥0.8,,,,工业用地,,250万元,820万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津宝（挂）G2010-217号,82843平方米,宝坻区口新开口镇产业功能区,50年,≥1,,,,工业用地,,500万元,1700万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津静（挂）G2010-050号,206748.7平方米,静海县开发区天宇科技园,50年,≥0.8,,,,工业用地,,1060万元,4220万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津静（挂）G2010-120号,60925.6平方米,静海县开发区北区,50年,≥0.7,,,,工业用地,,320万元,1250万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津静（挂）G2010-174号,29734平方米,静海县开发区北区,50年,≥0.7,,,,工业用地,,160万元,610万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津静（挂）G2010-175号,77682平方米,静海县开发区北区,50年,≥0.7,,,,工业用地,,400万元,1590万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1231号),(2010告字[2010]1231号),挂牌,2011/1/6,2010/12/31,津静（挂）G2010-181号,66723.7平方米,静海县大邱庄镇太平村工业区,50年,≥0.7,,,,工业用地,,350万元,1370万元,,2011年01月20土00时00分,2011年02月01土00时00分,天津土地交易百心,2011年01月26土17时00分,2011年01月27土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=6f5df26e-b9ab-4081-a53a-d3368c58ce1b&sitePath=,92366c2494cd7f14deaf0521a003171e,2020-04-24 10:39:29
天津市,和平区,天津市国土资源和房屋管理局国有土地使用权挂牌出让公告(2010告字[2010]1230A号),(2010告字[2010]1230A号),挂牌,2011/1/6,2010/12/31,津静（挂）2009-191,78563.2平方米,静海县团泊新城东区、津王路东侧,70年,≤1.2,,,,其他普通商品住房用地,,3300万元,10020万元,,2011年01月19土00时00分,2011年01月28土00时00分,天津土地交易百心,2011年01月28土16时30分,2011年01月26土17时30分,,天津土地交易百心,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=be5427a8-9ebb-4bee-8a15-8cf4f89fc2fc&sitePath=,fd29741d3d678e5b3eb87fb2097430da,2020-04-24 10:39:34
